Time,Unix Time,Bit Depth (Feet),Depth (Feet),ROP (ft/hr)
12/30/20 0:49:15,1609289355,8822,8822,587.9
12/30/20 0:49:16,1609289356,8822.1,8822.1,587.4
12/30/20 0:49:17,1609289357,8822.2,8822.2,587.4
12/30/20 0:49:18,1609289358,8822.4,8822.4,554.2
12/30/20 0:49:19,1609289359,8822.5,8822.5,550.1
12/30/20 0:49:20,1609289360,8822.7,8822.7,560
12/30/20 0:49:21,1609289361,8822.8,8822.8,560
12/30/20 0:49:22,1609289362,8823,8823,560
12/30/20 0:49:23,1609289363,8823.2,8823.2,599.8
12/30/20 0:49:24,1609289364,8823.2,8823.2,599.8
12/30/20 0:49:25,1609289365,8823.5,8823.5,609.3
12/30/20 0:49:26,1609289366,8823.6,8823.6,547.9
12/30/20 0:49:27,1609289367,8823.7,8823.7,547.9
12/30/20 0:49:28,1609289368,8823.9,8823.9,545.6
12/30/20 0:49:29,1609289369,8824.1,8824.1,565.6
12/30/20 0:49:30,1609289370,8824.3,8824.3,571
12/30/20 0:49:31,1609289371,8824.3,8824.3,571
12/30/20 0:49:32,1609289372,8824.5,8824.5,587.2
12/30/20 0:49:33,1609289373,8824.6,8824.6,587.4
12/30/20 0:49:34,1609289374,8824.9,8824.9,594.1
12/30/20 0:49:35,1609289375,8825,8825,594.1
12/30/20 0:49:36,1609289376,8825.1,8825.1,545.3
12/30/20 0:49:37,1609289377,8825.3,8825.3,545.3
12/30/20 0:49:38,1609289378,8825.4,8825.4,582.5
12/30/20 0:49:39,1609289379,8825.6,8825.6,582.5
12/30/20 0:49:40,1609289380,8825.8,8825.8,584.5
12/30/20 0:49:41,1609289381,8825.9,8825.9,584.5
12/30/20 0:49:42,1609289382,8826,8826,583.7
12/30/20 0:49:43,1609289383,8826.2,8826.2,583.8
12/30/20 0:49:44,1609289384,8826.3,8826.3,538.8
12/30/20 0:49:45,1609289385,8826.5,8826.5,582.7
12/30/20 0:49:46,1609289386,8826.7,8826.7,598
12/30/20 0:49:47,1609289387,8826.8,8826.8,598
12/30/20 0:49:48,1609289388,8827,8827,598
12/30/20 0:49:49,1609289389,8827.1,8827.1,595.5
12/30/20 0:49:50,1609289390,8827.3,8827.3,589.2
12/30/20 0:49:51,1609289391,8827.4,8827.4,589.1
12/30/20 0:49:52,1609289392,8827.5,8827.5,536.5
12/30/20 0:49:53,1609289393,8827.8,8827.8,545.9
12/30/20 0:49:54,1609289394,8827.9,8827.9,545.9
12/30/20 0:49:55,1609289395,8828,8828,598.6
12/30/20 0:49:56,1609289396,8828.3,8828.3,598.6
12/30/20 0:49:57,1609289397,8828.4,8828.4,598.6
12/30/20 0:49:58,1609289398,8828.6,8828.6,598.4
12/30/20 0:49:59,1609289399,8828.7,8828.7,577.1
12/30/20 0:50:00,1609289400,8828.8,8828.8,569.1
12/30/20 0:50:01,1609289401,8828.9,8828.9,556.9
12/30/20 0:50:02,1609289402,8829.1,8829.1,557
12/30/20 0:50:03,1609289403,8829.3,8829.3,563
12/30/20 0:50:04,1609289404,8829.4,8829.4,571.4
12/30/20 0:50:05,1609289405,8829.6,8829.6,599.8
12/30/20 0:50:06,1609289406,8829.7,8829.7,599.8
12/30/20 0:50:07,1609289407,8829.9,8829.9,599.8
12/30/20 0:50:08,1609289408,8830,8830,548.3
12/30/20 0:50:09,1609289409,8830.2,8830.2,548.3
12/30/20 0:50:10,1609289410,8830.3,8830.3,542
12/30/20 0:50:11,1609289411,8830.5,8830.5,541.6
12/30/20 0:50:12,1609289412,8830.6,8830.6,515.4
12/30/20 0:50:13,1609289413,8830.8,8830.8,545.3
12/30/20 0:50:14,1609289414,8830.9,8830.9,575.2
12/30/20 0:50:15,1609289415,8831.2,8831.2,575.6
12/30/20 0:50:16,1609289416,8831.2,8831.2,575.6
12/30/20 0:50:17,1609289417,8831.4,8831.4,587.3
12/30/20 0:50:18,1609289418,8831.6,8831.6,587.3
12/30/20 0:50:19,1609289419,8831.6,8831.6,554.6
12/30/20 0:50:20,1609289420,8831.9,8831.9,554.6
12/30/20 0:50:21,1609289421,8831.9,8831.9,514.9
12/30/20 0:50:22,1609289422,8832.2,8832.2,557
12/30/20 0:50:23,1609289423,8832.3,8832.3,563.7
12/30/20 0:50:24,1609289424,8832.5,8832.5,597.3
12/30/20 0:50:25,1609289425,8832.7,8832.7,600.1
12/30/20 0:50:26,1609289426,8832.8,8832.8,600.1
12/30/20 0:50:27,1609289427,8832.9,8832.9,600.1
12/30/20 0:50:28,1609289428,8833,8833,549
12/30/20 0:50:29,1609289429,8833.2,8833.2,549
12/30/20 0:50:30,1609289430,8833.3,8833.3,541.7
12/30/20 0:50:31,1609289431,8833.5,8833.5,515.5
12/30/20 0:50:32,1609289432,8833.6,8833.6,524.7
12/30/20 0:50:33,1609289433,8833.9,8833.9,554.1
12/30/20 0:50:34,1609289434,8834,8834,578.1
12/30/20 0:50:35,1609289435,8834.1,8834.1,578.1
12/30/20 0:50:36,1609289436,8834.3,8834.3,578.1
12/30/20 0:50:37,1609289437,8834.4,8834.4,578.1
12/30/20 0:50:38,1609289438,8834.5,8834.5,551.8
12/30/20 0:50:39,1609289439,8834.6,8834.6,496
12/30/20 0:50:40,1609289440,8834.7,8834.7,496
12/30/20 0:50:41,1609289441,8834.9,8834.9,453
12/30/20 0:50:42,1609289442,8835.1,8835.1,476.6
12/30/20 0:50:43,1609289443,8835.1,8835.1,476.6
12/30/20 0:50:44,1609289444,8835.3,8835.3,499.3
12/30/20 0:50:45,1609289445,8835.4,8835.4,505.8
12/30/20 0:50:46,1609289446,8835.6,8835.6,532
12/30/20 0:50:47,1609289447,8835.7,8835.7,532
12/30/20 0:50:48,1609289448,8835.8,8835.8,501.3
12/30/20 0:50:49,1609289449,8836,8836,501.3
12/30/20 0:50:50,1609289450,8836.1,8836.1,513.7
12/30/20 0:50:51,1609289451,8836.3,8836.3,513.9
12/30/20 0:50:52,1609289452,8836.4,8836.4,513.9
12/30/20 0:50:53,1609289453,8836.5,8836.5,513.9
12/30/20 0:50:54,1609289454,8836.6,8836.6,513.9
12/30/20 0:50:55,1609289455,8836.8,8836.8,483.4
12/30/20 0:50:56,1609289456,8836.9,8836.9,470.7
12/30/20 0:50:57,1609289457,8837,8837,470.7
12/30/20 0:50:58,1609289458,8837.1,8837.1,439
12/30/20 0:50:59,1609289459,8837.3,8837.3,443
12/30/20 0:51:00,1609289460,8837.4,8837.4,446.8
12/30/20 0:51:01,1609289461,8837.5,8837.5,491.5
12/30/20 0:51:02,1609289462,8837.6,8837.6,496.3
12/30/20 0:51:03,1609289463,8837.8,8837.8,496.5
12/30/20 0:51:04,1609289464,8837.9,8837.9,496.5
12/30/20 0:51:05,1609289465,8838.1,8838.1,529.3
12/30/20 0:51:06,1609289466,8838.2,8838.2,529.3
12/30/20 0:51:07,1609289467,8838.4,8838.4,529.3
12/30/20 0:51:08,1609289468,8838.5,8838.5,536.9
12/30/20 0:51:09,1609289469,8838.7,8838.7,562.8
12/30/20 0:51:10,1609289470,8838.8,8838.8,571.2
12/30/20 0:51:11,1609289471,8838.9,8838.9,571.2
12/30/20 0:51:12,1609289472,8839.1,8839.1,530.4
12/30/20 0:51:13,1609289473,8839.3,8839.3,514.2
12/30/20 0:51:14,1609289474,8839.4,8839.4,514.2
12/30/20 0:51:15,1609289475,8839.6,8839.6,567.7
12/30/20 0:51:16,1609289476,8839.8,8839.8,619.9
12/30/20 0:51:17,1609289477,8839.9,8839.9,633.2
12/30/20 0:51:18,1609289478,8840.1,8840.1,662.7
12/30/20 0:51:19,1609289479,8840.3,8840.3,673.9
12/30/20 0:51:20,1609289480,8840.5,8840.5,673.9
12/30/20 0:51:21,1609289481,8840.6,8840.6,647.5
12/30/20 0:51:22,1609289482,8840.8,8840.8,667.3
12/30/20 0:51:23,1609289483,8841,8841,667.3
12/30/20 0:51:24,1609289484,8841.1,8841.1,614.9
12/30/20 0:51:25,1609289485,8841.2,8841.2,603.8
12/30/20 0:51:26,1609289486,8841.5,8841.5,637.3
12/30/20 0:51:27,1609289487,8841.6,8841.6,637.3
12/30/20 0:51:28,1609289488,8841.7,8841.7,613.6
12/30/20 0:51:29,1609289489,8841.9,8841.9,613.4
12/30/20 0:51:30,1609289490,8842.1,8842.1,621.3
12/30/20 0:51:31,1609289491,8842.2,8842.2,621.3
12/30/20 0:51:32,1609289492,8842.3,8842.3,526.9
12/30/20 0:51:33,1609289493,8842.4,8842.4,514.8
12/30/20 0:51:34,1609289494,8842.6,8842.6,514.8
12/30/20 0:51:35,1609289495,8842.7,8842.7,511.7
12/30/20 0:51:36,1609289496,8843,8843,574.9
12/30/20 0:51:37,1609289497,8843.1,8843.1,584.3
12/30/20 0:51:38,1609289498,8843.2,8843.2,584.3
12/30/20 0:51:39,1609289499,8843.4,8843.4,584.3
12/30/20 0:51:40,1609289500,8843.5,8843.5,599.2
12/30/20 0:51:41,1609289501,8843.6,8843.6,602.3
12/30/20 0:51:42,1609289502,8843.8,8843.8,602.3
12/30/20 0:51:43,1609289503,8844,8844,536.6
12/30/20 0:51:44,1609289504,8844.1,8844.1,544.2
12/30/20 0:51:45,1609289505,8844.3,8844.3,544.2
12/30/20 0:51:46,1609289506,8844.4,8844.4,523.6
12/30/20 0:51:47,1609289507,8844.6,8844.6,564.8
12/30/20 0:51:48,1609289508,8844.7,8844.7,564.8
12/30/20 0:51:49,1609289509,8844.9,8844.9,564.9
12/30/20 0:51:50,1609289510,8845,8845,564.9
12/30/20 0:51:51,1609289511,8845.1,8845.1,565
12/30/20 0:51:52,1609289512,8845.4,8845.4,602.7
12/30/20 0:51:53,1609289513,8845.5,8845.5,602.7
12/30/20 0:51:54,1609289514,8845.6,8845.6,540
12/30/20 0:51:55,1609289515,8845.7,8845.7,539
12/30/20 0:51:56,1609289516,8845.9,8845.9,538.9
12/30/20 0:51:57,1609289517,8846.1,8846.1,536.3
12/30/20 0:51:58,1609289518,8846.2,8846.2,526.7
12/30/20 0:51:59,1609289519,8846.4,8846.4,580.6
12/30/20 0:52:00,1609289520,8846.6,8846.6,580.6
12/30/20 0:52:01,1609289521,8846.7,8846.7,596.7
12/30/20 0:52:02,1609289522,8846.9,8846.9,596.7
12/30/20 0:52:03,1609289523,8847,8847,590
12/30/20 0:52:04,1609289524,8847.2,8847.2,590
12/30/20 0:52:05,1609289525,8847.3,8847.3,544.2
12/30/20 0:52:06,1609289526,8847.4,8847.4,544.2
12/30/20 0:52:07,1609289527,8847.6,8847.6,566.2
12/30/20 0:52:08,1609289528,8847.7,8847.7,566.2
12/30/20 0:52:09,1609289529,8847.9,8847.9,566.2
12/30/20 0:52:10,1609289530,8848,8848,566.3
12/30/20 0:52:11,1609289531,8848.2,8848.2,592.3
12/30/20 0:52:12,1609289532,8848.3,8848.3,602.9
12/30/20 0:52:13,1609289533,8848.5,8848.5,602.9
12/30/20 0:52:14,1609289534,8848.6,8848.6,550.6
12/30/20 0:52:15,1609289535,8848.8,8848.8,542
12/30/20 0:52:16,1609289536,8848.9,8848.9,537.8
12/30/20 0:52:17,1609289537,8849.1,8849.1,537.8
12/30/20 0:52:18,1609289538,8849.3,8849.3,518.7
12/30/20 0:52:19,1609289539,8849.4,8849.4,518.6
12/30/20 0:52:20,1609289540,8849.5,8849.5,527.3
12/30/20 0:52:21,1609289541,8849.7,8849.7,573.1
12/30/20 0:52:22,1609289542,8849.8,8849.8,573.1
12/30/20 0:52:23,1609289543,8849.9,8849.9,573.1
12/30/20 0:52:24,1609289544,8850.1,8850.1,563.6
12/30/20 0:52:25,1609289545,8850.2,8850.2,563.6
12/30/20 0:52:26,1609289546,8850.4,8850.4,572.4
12/30/20 0:52:27,1609289547,8850.5,8850.5,572.4
12/30/20 0:52:28,1609289548,8850.8,8850.8,545.5
12/30/20 0:52:29,1609289549,8850.9,8850.9,545.5
12/30/20 0:52:30,1609289550,8851,8851,544.8
12/30/20 0:52:31,1609289551,8851.2,8851.2,545.3
12/30/20 0:52:32,1609289552,8851.4,8851.4,545.3
12/30/20 0:52:33,1609289553,8851.5,8851.5,539.2
12/30/20 0:52:34,1609289554,8851.6,8851.6,523.8
12/30/20 0:52:35,1609289555,8851.8,8851.8,562.7
12/30/20 0:52:36,1609289556,8851.8,8851.8,562.7
12/30/20 0:52:37,1609289557,8852,8852,562.7
12/30/20 0:52:38,1609289558,8852.2,8852.2,569.1
12/30/20 0:52:39,1609289559,8852.4,8852.4,569.1
12/30/20 0:52:40,1609289560,8852.5,8852.5,573.3
12/30/20 0:52:41,1609289561,8852.7,8852.7,573.3
12/30/20 0:52:42,1609289562,8852.9,8852.9,554.2
12/30/20 0:52:43,1609289563,8853,8853,545.5
12/30/20 0:52:44,1609289564,8853.1,8853.1,540.3
12/30/20 0:52:45,1609289565,8853.3,8853.3,540.4
12/30/20 0:52:46,1609289566,8853.5,8853.5,540.4
12/30/20 0:52:47,1609289567,8853.5,8853.5,514
12/30/20 0:52:48,1609289568,8853.7,8853.7,529.3
12/30/20 0:52:49,1609289569,8853.8,8853.8,542.8
12/30/20 0:52:50,1609289570,8854,8854,542.8
12/30/20 0:52:51,1609289571,8854.1,8854.1,593
12/30/20 0:52:52,1609289572,8854.4,8854.4,593
12/30/20 0:52:53,1609289573,8854.5,8854.5,586.1
12/30/20 0:52:54,1609289574,8854.7,8854.7,586.1
12/30/20 0:52:55,1609289575,8854.8,8854.8,573.8
12/30/20 0:52:56,1609289576,8854.9,8854.9,566.5
12/30/20 0:52:57,1609289577,8855.1,8855.1,520.5
12/30/20 0:52:58,1609289578,8855.2,8855.2,520.5
12/30/20 0:52:59,1609289579,8855.4,8855.4,520.4
12/30/20 0:53:00,1609289580,8855.6,8855.6,582.2
12/30/20 0:53:01,1609289581,8855.7,8855.7,583.1
12/30/20 0:53:02,1609289582,8855.8,8855.8,583.1
12/30/20 0:53:03,1609289583,8855.9,8855.9,569.4
12/30/20 0:53:04,1609289584,8856.1,8856.1,589.3
12/30/20 0:53:05,1609289585,8856.3,8856.3,589.3
12/30/20 0:53:06,1609289586,8856.4,8856.4,588.8
12/30/20 0:53:07,1609289587,8856.6,8856.6,536.6
12/30/20 0:53:08,1609289588,8856.8,8856.8,550.5
12/30/20 0:53:09,1609289589,8856.9,8856.9,550.5
12/30/20 0:53:10,1609289590,8857,8857,523
12/30/20 0:53:11,1609289591,8857.2,8857.2,569.8
12/30/20 0:53:12,1609289592,8857.3,8857.3,569.8
12/30/20 0:53:13,1609289593,8857.5,8857.5,569.6
12/30/20 0:53:14,1609289594,8857.7,8857.7,571.3
12/30/20 0:53:15,1609289595,8857.8,8857.8,577.2
12/30/20 0:53:16,1609289596,8857.9,8857.9,577.2
12/30/20 0:53:17,1609289597,8858,8858,562.9
12/30/20 0:53:18,1609289598,8858.2,8858.2,565.4
12/30/20 0:53:19,1609289599,8858.4,8858.4,565.4
12/30/20 0:53:20,1609289600,8858.5,8858.5,565
12/30/20 0:53:21,1609289601,8858.7,8858.7,569.5
12/30/20 0:53:22,1609289602,8858.9,8858.9,569.5
12/30/20 0:53:23,1609289603,8859.1,8859.1,535.8
12/30/20 0:53:24,1609289604,8859.1,8859.1,535.8
12/30/20 0:53:25,1609289605,8859.3,8859.3,557.9
12/30/20 0:53:26,1609289606,8859.5,8859.5,560.9
12/30/20 0:53:27,1609289607,8859.7,8859.7,560.9
12/30/20 0:53:28,1609289608,8859.7,8859.7,568.1
12/30/20 0:53:29,1609289609,8859.9,8859.9,568.1
12/30/20 0:53:30,1609289610,8860.1,8860.1,553.4
12/30/20 0:53:31,1609289611,8860.1,8860.1,522.1
12/30/20 0:53:32,1609289612,8860.3,8860.3,522.1
12/30/20 0:53:33,1609289613,8860.5,8860.5,518.5
12/30/20 0:53:34,1609289614,8860.6,8860.6,518.5
12/30/20 0:53:35,1609289615,8860.8,8860.8,511.9
12/30/20 0:53:36,1609289616,8860.9,8860.9,520.7
12/30/20 0:53:37,1609289617,8861.2,8861.2,574.3
12/30/20 0:53:38,1609289618,8861.2,8861.2,574.3
12/30/20 0:53:39,1609289619,8861.4,8861.4,574.3
12/30/20 0:53:40,1609289620,8861.6,8861.6,572.1
12/30/20 0:53:41,1609289621,8861.7,8861.7,572.6
12/30/20 0:53:42,1609289622,8861.8,8861.8,578.8
12/30/20 0:53:43,1609289623,8862,8862,578.8
12/30/20 0:53:44,1609289624,8862.2,8862.2,547.7
12/30/20 0:53:45,1609289625,8862.2,8862.2,540.9
12/30/20 0:53:46,1609289626,8862.4,8862.4,540.9
12/30/20 0:53:47,1609289627,8862.6,8862.6,540.7
12/30/20 0:53:48,1609289628,8862.7,8862.7,541.4
12/30/20 0:53:49,1609289629,8862.9,8862.9,541.4
12/30/20 0:53:50,1609289630,8863,8863,530.7
12/30/20 0:53:51,1609289631,8863.1,8863.1,530.7
12/30/20 0:53:52,1609289632,8863.3,8863.3,566.4
12/30/20 0:53:53,1609289633,8863.5,8863.5,590.3
12/30/20 0:53:54,1609289634,8863.6,8863.6,590.3
12/30/20 0:53:55,1609289635,8863.8,8863.8,584.3
12/30/20 0:53:56,1609289636,8863.9,8863.9,583.9
12/30/20 0:53:57,1609289637,8864,8864,566.6
12/30/20 0:53:58,1609289638,8864.2,8864.2,496
12/30/20 0:53:59,1609289639,8864.3,8864.3,462.6
12/30/20 0:54:00,1609289640,8864.4,8864.4,465.4
12/30/20 0:54:01,1609289641,8864.6,8864.6,465.4
12/30/20 0:54:02,1609289642,8864.7,8864.7,535.1
12/30/20 0:54:03,1609289643,8864.9,8864.9,535.1
12/30/20 0:54:04,1609289644,8865,8865,517.9
12/30/20 0:54:05,1609289645,8865.1,8865.1,514.9
12/30/20 0:54:06,1609289646,8865.3,8865.3,514.9
12/30/20 0:54:07,1609289647,8865.4,8865.4,530
12/30/20 0:54:08,1609289648,8865.5,8865.5,530
12/30/20 0:54:09,1609289649,8865.7,8865.7,512.5
12/30/20 0:54:10,1609289650,8865.8,8865.8,512.5
12/30/20 0:54:11,1609289651,8865.9,8865.9,505.1
12/30/20 0:54:12,1609289652,8866.1,8866.1,505.1
12/30/20 0:54:13,1609289653,8866.3,8866.3,503.9
12/30/20 0:54:14,1609289654,8866.3,8866.3,494.3
12/30/20 0:54:15,1609289655,8866.5,8866.5,516.2
12/30/20 0:54:16,1609289656,8866.7,8866.7,516.2
12/30/20 0:54:17,1609289657,8866.8,8866.8,509.5
12/30/20 0:54:18,1609289658,8867,8867,511.1
12/30/20 0:54:19,1609289659,8867.1,8867.1,520.6
12/30/20 0:54:20,1609289660,8867.2,8867.2,520.6
12/30/20 0:54:21,1609289661,8867.3,8867.3,497.5
12/30/20 0:54:22,1609289662,8867.5,8867.5,518.8
12/30/20 0:54:23,1609289663,8867.6,8867.6,519
12/30/20 0:54:24,1609289664,8867.8,8867.8,519
12/30/20 0:54:25,1609289665,8868,8868,516.1
12/30/20 0:54:26,1609289666,8868,8868,516.9
12/30/20 0:54:27,1609289667,8868.2,8868.2,516.9
12/30/20 0:54:28,1609289668,8868.4,8868.4,486.9
12/30/20 0:54:29,1609289669,8868.4,8868.4,477.3
12/30/20 0:54:30,1609289670,8868.6,8868.6,477.3
12/30/20 0:54:31,1609289671,8868.6,8868.6,451.7
12/30/20 0:54:32,1609289672,8868.8,8868.8,431.7
12/30/20 0:54:33,1609289673,8869,8869,466.8
12/30/20 0:54:34,1609289674,8869,8869,466.8
12/30/20 0:54:35,1609289675,8869.2,8869.2,451.7
12/30/20 0:54:36,1609289676,8869.3,8869.3,451.7
12/30/20 0:54:37,1609289677,8869.4,8869.4,466
12/30/20 0:54:38,1609289678,8869.6,8869.6,466
12/30/20 0:54:39,1609289679,8869.7,8869.7,460.1
12/30/20 0:54:40,1609289680,8869.9,8869.9,485.8
12/30/20 0:54:41,1609289681,8870,8870,486
12/30/20 0:54:42,1609289682,8870.1,8870.1,498
12/30/20 0:54:43,1609289683,8870.2,8870.2,498
12/30/20 0:54:44,1609289684,8870.4,8870.4,470.8
12/30/20 0:54:45,1609289685,8870.5,8870.5,506.7
12/30/20 0:54:46,1609289686,8870.7,8870.7,532.3
12/30/20 0:54:47,1609289687,8870.9,8870.9,558.4
12/30/20 0:54:48,1609289688,8871,8871,585.7
12/30/20 0:54:49,1609289689,8871.1,8871.1,654.2
12/30/20 0:54:50,1609289690,8871.3,8871.3,654.2
12/30/20 0:54:51,1609289691,8871.5,8871.5,627.2
12/30/20 0:54:52,1609289692,8871.7,8871.7,643.9
12/30/20 0:54:53,1609289693,8871.8,8871.8,677
12/30/20 0:54:54,1609289694,8872.1,8872.1,677
12/30/20 0:54:55,1609289695,8872.1,8872.1,624.2
12/30/20 0:54:56,1609289696,8872.3,8872.3,658
12/30/20 0:54:57,1609289697,8872.5,8872.5,658
12/30/20 0:54:58,1609289698,8872.6,8872.6,598
12/30/20 0:54:59,1609289699,8872.8,8872.8,589.4
12/30/20 0:55:00,1609289700,8872.9,8872.9,592.3
12/30/20 0:55:01,1609289701,8873.1,8873.1,592.3
12/30/20 0:55:02,1609289702,8873.3,8873.3,548.2
12/30/20 0:55:03,1609289703,8873.3,8873.3,548.2
12/30/20 0:55:04,1609289704,8873.6,8873.6,548.2
12/30/20 0:55:05,1609289705,8873.7,8873.7,521.5
12/30/20 0:55:06,1609289706,8873.8,8873.8,521.5
12/30/20 0:55:07,1609289707,8874,8874,521.4
12/30/20 0:55:08,1609289708,8874.1,8874.1,521.3
12/30/20 0:55:09,1609289709,8874.2,8874.2,521.3
12/30/20 0:55:10,1609289710,8874.4,8874.4,497.8
12/30/20 0:55:11,1609289711,8874.5,8874.5,497.8
12/30/20 0:55:12,1609289712,8874.6,8874.6,489.3
12/30/20 0:55:13,1609289713,8874.8,8874.8,510.2
12/30/20 0:55:14,1609289714,8874.9,8874.9,517.1
12/30/20 0:55:15,1609289715,8875.1,8875.1,517.2
12/30/20 0:55:16,1609289716,8875.2,8875.2,517.8
12/30/20 0:55:17,1609289717,8875.4,8875.4,524.5
12/30/20 0:55:18,1609289718,8875.6,8875.6,524.5
12/30/20 0:55:19,1609289719,8875.7,8875.7,510.1
12/30/20 0:55:20,1609289720,8875.8,8875.8,536.5
12/30/20 0:55:21,1609289721,8875.9,8875.9,536.5
12/30/20 0:55:22,1609289722,8876.2,8876.2,537.9
12/30/20 0:55:23,1609289723,8876.2,8876.2,537.9
12/30/20 0:55:24,1609289724,8876.4,8876.4,537.9
12/30/20 0:55:25,1609289725,8876.6,8876.6,537.2
12/30/20 0:55:26,1609289726,8876.7,8876.7,530.3
12/30/20 0:55:27,1609289727,8876.8,8876.8,520.9
12/30/20 0:55:28,1609289728,8877,8877,517.7
12/30/20 0:55:29,1609289729,8877.1,8877.1,517.9
12/30/20 0:55:30,1609289730,8877.3,8877.3,517.9
12/30/20 0:55:31,1609289731,8877.4,8877.4,511.7
12/30/20 0:55:32,1609289732,8877.5,8877.5,519.4
12/30/20 0:55:33,1609289733,8877.7,8877.7,561.2
12/30/20 0:55:34,1609289734,8877.8,8877.8,561.2
12/30/20 0:55:35,1609289735,8878.1,8878.1,564.8
12/30/20 0:55:36,1609289736,8878.2,8878.2,565.9
12/30/20 0:55:37,1609289737,8878.3,8878.3,565.9
12/30/20 0:55:38,1609289738,8878.5,8878.5,573.1
12/30/20 0:55:39,1609289739,8878.6,8878.6,573.1
12/30/20 0:55:40,1609289740,8878.8,8878.8,527.4
12/30/20 0:55:41,1609289741,8878.9,8878.9,538
12/30/20 0:55:42,1609289742,8879.1,8879.1,538
12/30/20 0:55:43,1609289743,8879.2,8879.2,537.7
12/30/20 0:55:44,1609289744,8879.4,8879.4,544.1
12/30/20 0:55:45,1609289745,8879.6,8879.6,551.1
12/30/20 0:55:46,1609289746,8879.6,8879.6,551.1
12/30/20 0:55:47,1609289747,8879.8,8879.8,551.1
12/30/20 0:55:48,1609289748,8880,8880,520.5
12/30/20 0:55:49,1609289749,8880.1,8880.1,513.5
12/30/20 0:55:50,1609289750,8880.2,8880.2,513.5
12/30/20 0:55:51,1609289751,8880.4,8880.4,507.3
12/30/20 0:55:52,1609289752,8880.5,8880.5,517.6
12/30/20 0:55:53,1609289753,8880.7,8880.7,524.6
12/30/20 0:55:54,1609289754,8880.8,8880.8,524.6
12/30/20 0:55:55,1609289755,8881,8881,571.9
12/30/20 0:55:56,1609289756,8881.1,8881.1,571.9
12/30/20 0:55:57,1609289757,8881.3,8881.3,571.8
12/30/20 0:55:58,1609289758,8881.4,8881.4,572
12/30/20 0:55:59,1609289759,8881.6,8881.6,581.4
12/30/20 0:56:00,1609289760,8881.7,8881.7,581.4
12/30/20 0:56:01,1609289761,8881.9,8881.9,581.4
12/30/20 0:56:02,1609289762,8882,8882,541.7
12/30/20 0:56:03,1609289763,8882.1,8882.1,535.9
12/30/20 0:56:04,1609289764,8882.3,8882.3,536.2
12/30/20 0:56:05,1609289765,8882.5,8882.5,542.9
12/30/20 0:56:06,1609289766,8882.6,8882.6,542.9
12/30/20 0:56:07,1609289767,8882.8,8882.8,531.1
12/30/20 0:56:08,1609289768,8883,8883,545.5
12/30/20 0:56:09,1609289769,8883.1,8883.1,545.5
12/30/20 0:56:10,1609289770,8883.2,8883.2,545.5
12/30/20 0:56:11,1609289771,8883.4,8883.4,588.4
12/30/20 0:56:12,1609289772,8883.5,8883.5,588.4
12/30/20 0:56:13,1609289773,8883.7,8883.7,588.4
12/30/20 0:56:14,1609289774,8883.8,8883.8,547.9
12/30/20 0:56:15,1609289775,8884,8884,566.9
12/30/20 0:56:16,1609289776,8884.1,8884.1,567.8
12/30/20 0:56:17,1609289777,8884.2,8884.2,567.8
12/30/20 0:56:18,1609289778,8884.4,8884.4,538.1
12/30/20 0:56:19,1609289779,8884.5,8884.5,538.2
12/30/20 0:56:20,1609289780,8884.7,8884.7,538.2
12/30/20 0:56:21,1609289781,8884.9,8884.9,521.9
12/30/20 0:56:22,1609289782,8884.9,8884.9,520.4
12/30/20 0:56:23,1609289783,8885.1,8885.1,558
12/30/20 0:56:24,1609289784,8885.3,8885.3,558.5
12/30/20 0:56:25,1609289785,8885.5,8885.5,565.2
12/30/20 0:56:26,1609289786,8885.6,8885.6,565.7
12/30/20 0:56:27,1609289787,8885.7,8885.7,565.7
12/30/20 0:56:28,1609289788,8885.8,8885.8,574.2
12/30/20 0:56:29,1609289789,8886,8886,574.2
12/30/20 0:56:30,1609289790,8886.2,8886.2,557.6
12/30/20 0:56:31,1609289791,8886.3,8886.3,557.6
12/30/20 0:56:32,1609289792,8886.5,8886.5,551.2
12/30/20 0:56:33,1609289793,8886.6,8886.6,551.4
12/30/20 0:56:34,1609289794,8886.8,8886.8,567.4
12/30/20 0:56:35,1609289795,8887,8887,567.4
12/30/20 0:56:36,1609289796,8887,8887,523.4
12/30/20 0:56:37,1609289797,8887.2,8887.2,522.3
12/30/20 0:56:38,1609289798,8887.3,8887.3,520.7
12/30/20 0:56:39,1609289799,8887.4,8887.4,520.7
12/30/20 0:56:40,1609289800,8887.6,8887.6,520
12/30/20 0:56:41,1609289801,8887.8,8887.8,518.1
12/30/20 0:56:42,1609289802,8887.8,8887.8,518.9
12/30/20 0:56:43,1609289803,8888.1,8888.1,521
12/30/20 0:56:44,1609289804,8888.2,8888.2,521
12/30/20 0:56:45,1609289805,8888.3,8888.3,512.3
12/30/20 0:56:46,1609289806,8888.5,8888.5,512.3
12/30/20 0:56:47,1609289807,8888.7,8888.7,518.8
12/30/20 0:56:48,1609289808,8888.8,8888.8,518.8
12/30/20 0:56:49,1609289809,8888.9,8888.9,554.5
12/30/20 0:56:50,1609289810,8888.9,8888.9,554.5
12/30/20 0:56:51,1609289811,8889,8889,554.5
12/30/20 0:56:52,1609289812,8889,8889,554.5
12/30/20 0:56:53,1609289813,8889,8889,554.5
12/30/20 0:56:54,1609289814,8889,8889,554.5
